Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location,Zip Codes
1123,PHO THOM RESTAURANT,Full Service,06/13/2016 12:00:00 AM,------,COLLEGE PARK,MD,20740,7313 BALTIMORE AVE,F,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,Ha Tran,Food Establishments,POINT (-76.93784 38.979746),15305
1607,UMCP - SALADWORKS,College/University,07/28/2015 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,DOO SEOK JANG,Food Establishments,POINT (-76.948226 38.984828),15306
2139,POTBELLY SANDWICH WORKS,Fast Food,10/26/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579),15305
1387,BALKONIE RESTAURANT GROUP LLC,Full Service,08/26/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,6323 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,SIL MUDSI,Food Establishments,POINT (-76.902968 38.996357),15305
1593,UMCP - 251 NORTH,College/University,05/15/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1835,DOMINO'S PIZZA 4649,Carry-out,09/08/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,7312 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,MARY LYNNE CARRAWAY,Food Establishments,POINT (-76.937981 38.979989),15305
2024,MCDONALDS,Fast Food,01/15/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,8301 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,LUIS GAVIGNANO,Food Establishments,POINT (-76.933348 38.992162),15305
1152,PIZZA KINGDOM,Carry-out,06/19/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792),15305
1712,BOWLERO COLLEGE PARK,Snack Bar/Concession Stand,12/28/2016 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,9021 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,SHIRLEY PIERPONT,Food Establishments,POINT (-76.931329 38.999846),15305
272,CHECKERS DRIVE THRU RESTAURANT,Carry-out,09/10/2019 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,6051 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,DANA KEITH,Food Establishments,POINT (-76.910024 38.997563),16242
2352,UMCP - MCDONALDS 29950,College/University,09/05/2012 12:00:00 AM,------,COLLEGE PARK,MD,20742,3972 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Mary HOPKINS-NAVIES,Food Establishments,POINT (-76.946923 38.98551),15306
2340,UMCP - CAMPUS RECREATION CENTER NATATORIUM,College/University,03/11/2016 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2360,UMCP - THE COMMONS SHOP,College/University,12/11/2014 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2280,STARBUCKS COFFEE 7517,Coffee Shop,07/27/2017 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,4750 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARY HER,Food Establishments,POINT (-76.929006 39.015118),15305
2347,UMCP - E & M SUBWAY 1738,College/University,04/14/2014 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
8005,Blaze Pizza,Full Service,01/15/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,Amit Patel,Food Establishments,POINT (-76.937838 38.981901),15305
8448,LOTSA STONE FIRED PIZZA,N/A,01/04/2019 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,4350 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,ANTHONY DIGANGI,Food Establishments,POINT (-76.939256 38.981051),15305
7379,DOMINO'S PIZZA 4658,Carry-out,05/07/2018 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8904 62ND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,MARY CARRAWAY,Food Establishments,POINT (-76.907371 38.996269),15305
8448,LOTSA STONE FIRED PIZZA,N/A,08/20/2018 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4350 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ANTHONY DIGANGI,Food Establishments,POINT (-76.939256 38.981051),15305
3219,IVY NOODLES,Full Service,05/31/2017 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7313 BALTIMORE AVE,G,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,JIAN LIN,Food Establishments,POINT (-76.93784 38.979746),15305
2497,CVS PHARMACY 1444,Convenience Store,09/27/2017 12:00:00 AM,------,COLLEGE PARK,MD,20740,7300 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,RUTH PAREDES,Food Establishments,POINT (-76.937897 38.977532),15305
2191,SEVEN ELEVEN 33234C,Convenience Store,04/17/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486),15305
2336,UMCP - MD STADIUM LOWER CONCOURSE STANDS 2-10,College/University,09/06/2018 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Pre-Opening Inspection,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
2336,UMCP - MD STADIUM LOWER CONCOURSE STANDS 2-10,College/University,11/07/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
8005,Blaze Pizza,Full Service,09/05/2018 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Amit Patel,Food Establishments,POINT (-76.937838 38.981901),15305
2357,UMCP - RUDY'S CAFE,College/University,01/29/2013 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
2388,UNIVERSITY MART XTRA FUEL,Gas Station Store,03/31/2017 12:00:00 AM,Facility Reopened,COLLEGE PARK,MD,20740,8721 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,ALEXANDER CHONAI,Food Establishments,POINT (-76.93166 38.997063),15305
8355,LANDMARK CAFE,Cafeteria,09/15/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4500 COLLEGE AVE,1130,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Change Of Ownership,CUONG HOANG,Food Establishments,POINT (-76.937037 38.981949),15305
2224,SEVEN ELEVEN 24841B,Convenience Store,07/20/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8600 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,ARVINDER MAKKAR,Food Establishments,POINT (-76.931899 38.995572),15305
2341,UMCP - COFFEE BAR,College/University,10/20/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
7398,DENNY'S RESTAURANT,Full Service,11/15/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8424 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,FITZGERALD LEWIS,Food Establishments,POINT (-76.932465 38.994162),15305
2334,UMCP - MD STADIUM LOWER CONCOURSE STANDS 12-20,College/University,09/01/2015 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Pre-Opening Inspection,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
8241,TARGET STORE T3211,Grocery Store,03/23/2018 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,4500 COLLEGE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Janine Brown-Wiese,Food Establishments,POINT (-76.937037 38.981949),15305
3414,UMCP - XFINITY CENTER - PLAZA LEVEL,College/University,12/06/2014 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
8116,SEVEN ELEVEN 35726A,Convenience Store,12/21/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7201 BALTIMORE AVE,A,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,RUCHEE JUDGE,Food Establishments,POINT (-76.93784 38.977805),15305
2345,UMCP - XFINITY CENTER - SOUTH CONCOURSE,College/University,01/09/2013 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2920,UMCP - NORTH CAMPUS SNACK & SHOP,College/University,12/08/2015 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2338,UMCP - MARYLAND STADIUM VENDORS COMMISSARY,College/University,09/01/2015 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Pre-Opening Inspection,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2248,SEVEN ELEVEN 35513B,Convenience Store,08/11/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,5815 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Other,Hamayoun Javed,Food Establishments,POINT (-76.913982 38.998035),15305
2284,STARBUCKS COFFEE 9524,Coffee Shop,05/08/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7338 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,MARY HER,Food Establishments,POINT (-76.937981 38.980115),15305
2336,UMCP - MD STADIUM LOWER CONCOURSE STANDS 2-10,College/University,09/01/2015 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Pre-Opening Inspection,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
